system,truth_nm,estimate_nm,error_nm,confidence,repeat
top_3_z06_c2_s2_hp1__z06_c2_s2_hp1,652.0,652.3485803920003,0.34858039200025814,0.004546016666756548,9
double_helix,652.0,652.0910252971602,0.09102529716017216,0.02088169837966869,10
best_single_helix,652.0,652.1498123076534,0.1498123076534057,0.0227665278870771,10
original_dual_plus_minus,652.0,651.9265535880728,-0.07344641192719337,0.01494710095771076,10
top_1_z06_c2_s2_hm1__z06_c2_s2_hm1,652.0,652.3115987633727,0.3115987633726718,0.005635401792215848,10
top_2_z04_c2_s2_hm1__z08_c2_s2_hp1,652.0,652.7284371757085,0.72843717570845,0.00788333335882392,10
top_3_z06_c2_s2_hp1__z06_c2_s2_hp1,652.0,652.2391044215468,0.23910442154681277,0.007855193093127667,10
double_helix,652.0,652.3594657948611,0.3594657948610802,0.0073766935544555485,11
best_single_helix,652.0,652.2103848089331,0.21038480893309952,0.01843782042626039,11
original_dual_plus_minus,652.0,652.4180395004915,0.41803950049154537,0.0021411865399275014,11
top_1_z06_c2_s2_hm1__z06_c2_s2_hm1,652.0,652.3071495499318,0.3071495499317507,0.0058311640594287594,11
top_2_z04_c2_s2_hm1__z08_c2_s2_hp1,652.0,652.4406353823987,0.44063538239868194,0.0016866087647774517,11
top_3_z06_c2_s2_hp1__z06_c2_s2_hp1,652.0,652.341754130274,0.3417541302740119,0.004795248718447974,11
double_helix,652.0,652.415209389137,0.4152093891369759,0.004526221845708229,12
best_single_helix,652.0,652.2874665952228,0.2874665952227815,0.013297241120905962,12
original_dual_plus_minus,652.0,652.0269910586109,0.02699105861086082,0.013034528919760705,12
top_1_z06_c2_s2_hm1__z06_c2_s2_hm1,652.0,652.6484892744504,0.6484892744504123,0.005656659731317868,12
top_2_z04_c2_s2_hm1__z08_c2_s2_hp1,652.0,652.3081698693942,0.30816986939419166,0.005649991091984235,12
top_3_z06_c2_s2_hp1__z06_c2_s2_hp1,652.0,652.4788657722262,0.478865772226186,0.0006203275529588773,12
double_helix,652.0,652.116421662248,0.11642166224794437,0.019572382614052128,13
best_single_helix,652.0,651.7079610435803,-0.2920389564196739,0.04866942121858312,13
original_dual_plus_minus,652.0,652.4168993184887,0.4168993184887313,0.0022722081712216137,13
top_1_z06_c2_s2_hm1__z06_c2_s2_hm1,652.0,651.8086851399269,-0.1913148600731347,0.01987576478841881,13
top_2_z04_c2_s2_hm1__z08_c2_s2_hp1,652.0,651.7981873359557,-0.20181266404426879,0.01947777959885157,13
top_3_z06_c2_s2_hp1__z06_c2_s2_hp1,652.0,652.6047247870152,0.6047247870152432,0.0039056562195790203,13
double_helix,652.0,651.9516795271787,-0.04832047282127405,0.028381817992010977,14
best_single_helix,652.0,652.3068178027312,0.30681780273118875,0.011812814643592075,14
original_dual_plus_minus,652.0,652.2100321579231,0.21003215792313767,0.00799150162186994,14
top_1_z06_c2_s2_hm1__z06_c2_s2_hm1,652.0,652.4287504604532,0.42875046045321596,0.0021810931987535226,14
top_2_z04_c2_s2_hm1__z08_c2_s2_hp1,652.0,652.3802336594064,0.38023365940637177,0.0034117173703801192,14
top_3_z06_c2_s2_hp1__z06_c2_s2_hp1,652.0,652.1247270619766,0.1247270619766141,0.011525667778468167,14
double_helix,652.0,652.5704629676136,0.5704629676135937,0.005362824956720346,15
best_single_helix,652.0,652.3620835373557,0.36208353735571563,0.008509620978805824,15
original_dual_plus_minus,652.0,652.4509026593344,0.4509026593343606,0.0013402656268362758,15
top_1_z06_c2_s2_hm1__z06_c2_s2_hm1,652.0,652.227341633555,0.22734163355505643,0.008337608171602368,15
top_2_z04_c2_s2_hm1__z08_c2_s2_hp1,652.0,652.6185296360544,0.6185296360544044,0.004328078794252405,15
top_3_z06_c2_s2_hp1__z06_c2_s2_hp1,652.0,652.4748432871412,0.47484328714119783,0.0007440788056784509,15
double_helix,652.0,652.1439967058907,0.14399670589068592,0.018119507321435302,16
best_single_helix,652.0,652.4639632637379,0.4639632637379236,0.0022203157845786096,16
original_dual_plus_minus,652.0,652.5027655495003,0.5027655495002818,9.471879215628813e-05,16
top_1_z06_c2_s2_hm1__z06_c2_s2_hm1,652.0,652.1385474710335,0.138547471033462,0.010672003170273099,16
top_2_z04_c2_s2_hm1__z08_c2_s2_hp1,652.0,652.848035878223,0.8480358782229587,0.012469824284811458,16
top_3_z06_c2_s2_hp1__z06_c2_s2_hp1,652.0,652.1593102570718,0.15931025707175195,0.009804761320276887,16
double_helix,652.0,652.3464183067435,0.34641830674354424,0.008510180976357811,17
best_single_helix,652.0,652.4560155617444,0.45601556174437974,0.002766658806810925,17
original_dual_plus_minus,652.0,651.9865524428626,-0.01344755713739687,0.014085383272110417,17
top_1_z06_c2_s2_hm1__z06_c2_s2_hm1,652.0,652.5043259185605,0.5043259185605393,0.0001470548140139791,17
top_2_z04_c2_s2_hm1__z08_c2_s2_hp1,652.0,652.2706965273392,0.2706965273391688,0.006481905242378351,17
top_3_z06_c2_s2_hp1__z06_c2_s2_hp1,652.0,652.3395090850155,0.33950908501549293,0.004743738761942459,17
double_helix,652.0,652.3518342784156,0.3518342784155948,0.007388907403230156,18
best_single_helix,652.0,652.4464781913831,0.4464781913831075,0.0035653829723250917,18
original_dual_plus_minus,652.0,651.9932836083486,-0.0067163916513663935,0.01326451620487551,18
top_1_z06_c2_s2_hm1__z06_c2_s2_hm1,652.0,652.1420726130051,0.142072613005098,0.010727456341788351,18
top_2_z04_c2_s2_hm1__z08_c2_s2_hp1,652.0,652.2585273577853,0.25852735778528313,0.006910015679537182,18
top_3_z06_c2_s2_hp1__z06_c2_s2_hp1,652.0,652.0310266270131,0.031026627013147845,0.01360586169593171,18
double_helix,652.0,651.7080106415352,-0.29198935846477525,0.039583725040627724,19
best_single_helix,652.0,652.0917971071997,0.0917971071996817,0.026151680843554004,19
original_dual_plus_minus,652.0,652.3392741012104,0.3392741012104352,0.004098705668667376,19
top_1_z06_c2_s2_hm1__z06_c2_s2_hm1,652.0,652.8132539165828,0.8132539165827666,0.011863369319407346,19
top_2_z04_c2_s2_hm1__z08_c2_s2_hp1,652.0,652.3173686238543,0.3173686238543496,0.005331385738599072,19
top_3_z06_c2_s2_hp1__z06_c2_s2_hp1,652.0,651.8189089993133,-0.18109100068670614,0.020330775446363886,19
double_helix,687.0,687.4574721172819,0.4574721172818954,0.0029171474284235117,0
best_single_helix,687.0,686.9066376506115,-0.0933623493884852,0.037673998233891545,0
original_dual_plus_minus,687.0,687.1145018080332,0.11450180803319654,0.00962897110739437,0
top_1_z06_c2_s2_hm1__z06_c2_s2_hm1,687.0,687.3057761122668,0.30577611226681256,0.005604248815851956,0
top_2_z04_c2_s2_hm1__z08_c2_s2_hp1,687.0,687.1794737054764,0.1794737054764255,0.009176188853680923,0
top_3_z06_c2_s2_hp1__z06_c2_s2_hp1,687.0,687.2833657643265,0.2833657643265042,0.006077827256085568,0
double_helix,687.0,687.0209475120503,0.020947512050270234,0.026750114992483566,1
best_single_helix,687.0,687.0342990856869,0.03429908568693918,0.029225607544945166,1
original_dual_plus_minus,687.0,687.5746416256942,0.5746416256941984,0.0032377641632137253,1
top_1_z06_c2_s2_hm1__z06_c2_s2_hm1,687.0,687.7912259644182,0.7912259644182313,0.0077351983796640055,1
top_2_z04_c2_s2_hm1__z08_c2_s2_hp1,687.0,687.1442741024453,0.14427410244525163,0.010732500213467349,1
top_3_z06_c2_s2_hp1__z06_c2_s2_hp1,687.0,687.5300508597185,0.5300508597184717,0.0008128443927743915,1
double_helix,687.0,687.5095414468346,0.5095414468346462,0.0005672818719284915,2
best_single_helix,687.0,687.1259900143635,0.12599001436353774,0.024472809061302538,2
original_dual_plus_minus,687.0,687.0718903117717,0.07189031177165361,0.009560170633504516,2
top_1_z06_c2_s2_hm1__z06_c2_s2_hm1,687.0,687.3440269771929,0.3440269771929252,0.004814832944391502,2
top_2_z04_c2_s2_hm1__z08_c2_s2_hp1,687.0,687.9309278378832,0.930927837883246,0.010846129276846438,2
top_3_z06_c2_s2_hp1__z06_c2_s2_hp1,687.0,687.215542260506,0.21554226050602665,0.008220944275134964,2
double_helix,687.0,687.2243330453023,0.2243330453022736,0.017977534714891986,3
best_single_helix,687.0,687.1136312073103,0.1136312073102772,0.023045088974809076,3
original_dual_plus_minus,687.0,687.4343330361565,0.43433303615654495,0.001494884786785237,3
top_1_z06_c2_s2_hm1__z06_c2_s2_hm1,687.0,687.2926611475783,0.29266114757831474,0.005754568765164958,3
top_2_z04_c2_s2_hm1__z08_c2_s2_hp1,687.0,687.3278468742054,0.32784687420542014,0.004914155806020051,3
top_3_z06_c2_s2_hp1__z06_c2_s2_hp1,687.0,687.2639312127377,0.2639312127377025,0.006960446641327967,3
double_helix,687.0,687.0727383222903,0.07273832229031996,0.02680994398854774,4
best_single_helix,687.0,687.2504460828235,0.2504460828234869,0.01461456321366446,4
original_dual_plus_minus,687.0,687.156647676696,0.15664767669602497,0.007347286493518768,4
top_1_z06_c2_s2_hm1__z06_c2_s2_hm1,687.0,687.5400026292134,0.5400026292134044,0.0010570101675985773,4
top_2_z04_c2_s2_hm1__z08_c2_s2_hp1,687.0,687.1465897942057,0.14658979420573814,0.010998215875387494,4
top_3_z06_c2_s2_hp1__z06_c2_s2_hp1,687.0,687.6423827842677,0.6423827842677383,0.003634118882853728,4
double_helix,687.0,687.2990865752727,0.2990865752726677,0.012047570049368022,5
best_single_helix,687.0,687.2514049483017,0.25140494830168336,0.016452623537102036,5
original_dual_plus_minus,687.0,687.5742523326645,0.5742523326645141,0.003169087684788699,5
top_1_z06_c2_s2_hm1__z06_c2_s2_hm1,687.0,687.4721377797429,0.47213777974286586,0.0008096761430911097,5
top_2_z04_c2_s2_hm1__z08_c2_s2_hp1,687.0,687.0116027106753,0.011602710675333583,0.013309330743694872,5
top_3_z06_c2_s2_hp1__z06_c2_s2_hp1,687.0,687.4166381486071,0.41663814860714865,0.00234152991485592,5
double_helix,687.0,686.9199982610276,-0.08000173897244167,0.0369232498960248,6
best_single_helix,687.0,687.2293598570865,0.22935985708647877,0.01699311380002242,6
original_dual_plus_minus,687.0,687.3386355224036,0.3386355224035924,0.0032283758820195393,6
top_1_z06_c2_s2_hm1__z06_c2_s2_hm1,687.0,687.3552620339872,0.3552620339871737,0.004043068546834953,6
top_2_z04_c2_s2_hm1__z08_c2_s2_hp1,687.0,687.1664414332128,0.1664414332127535,0.009751795118136609,6
top_3_z06_c2_s2_hp1__z06_c2_s2_hp1,687.0,687.4747726897658,0.474772689765814,0.0007493658360459215,6
double_helix,687.0,687.4329892522254,0.4329892522254113,0.004604100049813918,7
best_single_helix,687.0,687.4164123629087,0.4164123629086589,0.005521698609731308,7
original_dual_plus_minus,687.0,687.1604200459116,0.16042004591156456,0.006932416200527489,7
top_1_z06_c2_s2_hm1__z06_c2_s2_hm1,687.0,687.0782650544733,0.07826505447326326,0.010251402197066228,7
top_2_z04_c2_s2_hm1__z08_c2_s2_hp1,687.0,687.4053443892878,0.40534438928784766,0.0028832074020796582,7
top_3_z06_c2_s2_hp1__z06_c2_s2_hp1,687.0,687.5735969136317,0.573596913631718,0.001950271742879273,7
double_helix,687.0,687.2823477669725,0.28234776697252073,0.013228077865067078,8
best_single_helix,687.0,687.3599106700283,0.3599106700282846,0.00930753461432269,8
original_dual_plus_minus,687.0,687.0477710886255,0.047771088625495395,0.0094557957048777,8
top_1_z06_c2_s2_hm1__z06_c2_s2_hm1,687.0,687.397672422629,0.3976724226289434,0.0028510549475876867,8
top_2_z04_c2_s2_hm1__z08_c2_s2_hp1,687.0,687.3983548003616,0.3983548003616306,0.0031426741645148326,8
top_3_z06_c2_s2_hp1__z06_c2_s2_hp1,687.0,687.4628623456481,0.4628623456480909,0.0011200599618647982,8
double_helix,687.0,687.1847401236026,0.18474012360263714,0.019794960854244138,9
best_single_helix,687.0,687.4957784219023,0.49577842190228694,0.00027522169557446855,9
original_dual_plus_minus,687.0,687.1951521987061,0.1951521987060687,0.006555554381634105,9
top_1_z06_c2_s2_hm1__z06_c2_s2_hm1,687.0,687.2101112567294,0.21011125672941944,0.008803234558381869,9
top_2_z04_c2_s2_hm1__z08_c2_s2_hp1,687.0,687.4265429102185,0.42654291021847257,0.0020338664769225146,9
top_3_z06_c2_s2_hp1__z06_c2_s2_hp1,687.0,687.3601495709114,0.3601495709114033,0.004103917922878279,9
double_helix,687.0,687.3030852966012,0.30308529660123895,0.012800744886973458,10
best_single_helix,687.0,687.5101092751886,0.5101092751885972,0.0005470292409060361,10
original_dual_plus_minus,687.0,686.7255297492841,-0.2744702507159218,0.019172660804896647,10
top_1_z06_c2_s2_hm1__z06_c2_s2_hm1,687.0,687.1996153597182,0.19961535971822286,0.008319929415221718,10
top_2_z04_c2_s2_hm1__z08_c2_s2_hp1,687.0,686.747749166188,-0.2522508338120133,0.020115476745424198,10
top_3_z06_c2_s2_hp1__z06_c2_s2_hp1,687.0,687.3505869664962,0.3505869664961665,0.004186481779370103,10
double_helix,687.0,686.9694001645694,-0.03059983543062117,0.032082147151885926,11
best_single_helix,687.0,687.2292750155104,0.2292750155104386,0.017036447404874536,11
original_dual_plus_minus,687.0,687.7151180158063,0.7151180158062971,0.008895041890462807,11
top_1_z06_c2_s2_hm1__z06_c2_s2_hm1,687.0,687.2944461022827,0.2944461022826772,0.00633147594141374,11
top_2_z04_c2_s2_hm1__z08_c2_s2_hp1,687.0,687.8103583787905,0.8103583787905109,0.00845134106480958,11
top_3_z06_c2_s2_hp1__z06_c2_s2_hp1,687.0,687.4659035271911,0.4659035271911307,0.0011061051703258546,11
double_helix,687.0,687.3801293970138,0.3801293970137749,0.007386424086536599,12
best_single_helix,687.0,687.2499438949069,0.24994389490689173,0.01688060437596015,12
original_dual_plus_minus,687.0,687.1059931037859,0.10599310378586324,0.008423889889069353,12
top_1_z06_c2_s2_hm1__z06_c2_s2_hm1,687.0,687.2201789588073,0.22017895880730975,0.00813411376942187,12
top_2_z04_c2_s2_hm1__z08_c2_s2_hp1,687.0,687.0236875628177,0.023687562817713115,0.012815246516736054,12
top_3_z06_c2_s2_hp1__z06_c2_s2_hp1,687.0,687.2666643256604,0.266664325660372,0.0072474715476627555,12
double_helix,687.0,687.449907926571,0.44990792657097245,0.0030267081741662113,13
best_single_helix,687.0,687.3341558282555,0.33415582825546153,0.010921615802703353,13
original_dual_plus_minus,687.0,687.5797918201703,0.5797918201702714,0.003326777134938641,13
top_1_z06_c2_s2_hm1__z06_c2_s2_hm1,687.0,687.1987359604337,0.1987359604337371,0.00802231426629705,13
top_2_z04_c2_s2_hm1__z08_c2_s2_hp1,687.0,686.7929651610925,-0.2070348389074752,0.020296060624057737,13
top_3_z06_c2_s2_hp1__z06_c2_s2_hp1,687.0,687.3535707613556,0.35357076135562693,0.004374180290417032,13
double_helix,687.0,687.2697424589206,0.2697424589206321,0.015136185686075256,14
best_single_helix,687.0,687.1031181397199,0.10311813971986794,0.0228228607360669,14
original_dual_plus_minus,687.0,687.3443995912061,0.34439959120607,0.0033894704865525603,14
top_1_z06_c2_s2_hm1__z06_c2_s2_hm1,687.0,688.1199674020401,1.1199674020400607,0.015573999752305293,14
top_2_z04_c2_s2_hm1__z08_c2_s2_hp1,687.0,686.9543387816549,-0.04566121834511705,0.015219918915966742,14
top_3_z06_c2_s2_hp1__z06_c2_s2_hp1,687.0,687.4207901661434,0.42079016614343345,0.002458820750779019,14
double_helix,687.0,687.3695202248958,0.3695202248958367,0.007958851495210207,15
best_single_helix,687.0,687.4511663654723,0.4511663654723179,0.0031488197896921578,15
original_dual_plus_minus,687.0,686.7370960445118,-0.2629039554882411,0.016747046358808818,15
top_1_z06_c2_s2_hm1__z06_c2_s2_hm1,687.0,687.199092369,0.19909236900002725,0.008669746867964649,15
top_2_z04_c2_s2_hm1__z08_c2_s2_hp1,687.0,687.4383924120549,0.43839241205489543,0.001784308299326855,15
top_3_z06_c2_s2_hp1__z06_c2_s2_hp1,687.0,686.9354828600298,-0.0645171399702349,0.015523586310324206,15
double_helix,687.0,687.3652981603797,0.3652981603796661,0.008956551186182216,16
best_single_helix,687.0,687.2197670765696,0.21976707656961025,0.019228366026749506,16
original_dual_plus_minus,687.0,687.1142007987427,0.1142007987426723,0.009222091675177112,16
top_1_z06_c2_s2_hm1__z06_c2_s2_hm1,687.0,687.182366453541,0.18236645354102166,0.008842884021686717,16
top_2_z04_c2_s2_hm1__z08_c2_s2_hp1,687.0,687.3044038703515,0.30440387035150707,0.005751392738258321,16
top_3_z06_c2_s2_hp1__z06_c2_s2_hp1,687.0,687.4669708784231,0.4669708784231261,0.001018225381549008,16
double_helix,687.0,687.2615797741653,0.2615797741652841,0.015026784944004352,17
best_single_helix,687.0,687.1769083174112,0.17690831741117563,0.02128071544432955,17
original_dual_plus_minus,687.0,687.4026565170561,0.4026565170561298,0.0018478244189347227,17
top_1_z06_c2_s2_hm1__z06_c2_s2_hm1,687.0,686.8740943689714,-0.12590563102855867,0.01716414143228447,17
top_2_z04_c2_s2_hm1__z08_c2_s2_hp1,687.0,687.0988408890973,0.09884088909734601,0.011815037923635158,17
top_3_z06_c2_s2_hp1__z06_c2_s2_hp1,687.0,687.3663048367011,0.366304836701147,0.004135232720392296,17
double_helix,687.0,687.2819774502482,0.2819774502481778,0.012482933564812539,18
best_single_helix,687.0,687.4904869113059,0.4904869113058794,0.0006046704280415591,18
original_dual_plus_minus,687.0,687.2503584242465,0.2503584242465422,0.005596163159945895,18
top_1_z06_c2_s2_hm1__z06_c2_s2_hm1,687.0,687.4934899653038,0.4934899653037519,0.0001830518810782647,18
top_2_z04_c2_s2_hm1__z08_c2_s2_hp1,687.0,687.3212342138305,0.32123421383050754,0.005480141941254982,18
top_3_z06_c2_s2_hp1__z06_c2_s2_hp1,687.0,687.2501215874538,0.25012158745380475,0.007485122756867493,18
double_helix,687.0,687.5759645563306,0.5759645563306321,0.004880447505797864,19
best_single_helix,687.0,687.0026574451106,0.0026574451105716435,0.03101870962811592,19
original_dual_plus_minus,687.0,686.9595931424803,-0.040406857519656114,0.011232489735515104,19
top_1_z06_c2_s2_hm1__z06_c2_s2_hm1,687.0,687.7142312886864,0.714231288686392,0.005599632815030786,19
top_2_z04_c2_s2_hm1__z08_c2_s2_hp1,687.0,687.1842740500842,0.18427405008424103,0.009056565447989839,19
top_3_z06_c2_s2_hp1__z06_c2_s2_hp1,687.0,687.4602886068186,0.46028860681860806,0.0012517086102943147,19
