pair_id,channel_A_id,channel_A_zone_count,channel_A_charge_start,channel_A_charge_step,channel_A_handedness,channel_B_id,channel_B_zone_count,channel_B_charge_start,channel_B_charge_step,channel_B_handedness,channel_redundancy,channel_pearson_redundancy,mirror_aligned_redundancy,spectral_derivative_similarity,median_fisher,median_crlb_nm,gain_DH,gain_SH,delta_F_DH,delta_F_SH
z06_c1_s3_hp1__z08_c1_s1_hp1,z06_c1_s3_hp1,6,1,3,1,z08_c1_s1_hp1,8,1,1,1,0.3731519384462325,0.1894072090260318,0.2732800848659922,-0.0017320722433142974,34.446784762275804,0.17038276206865335,0.9433819303557304,0.653111968099612,-2.0673604146268474,-18.29575624873506
z06_c1_s3_hp1__z08_c1_s2_hm1,z06_c1_s3_hp1,6,1,3,1,z08_c1_s2_hm1,8,1,2,-1,0.45162446870178474,0.24821888704280384,0.3154412464040225,0.0163818147399875,27.68348016486503,0.19005953274302237,0.7581576956202842,0.5248795305308793,-8.83066501203762,-25.059060846145833
z06_c1_s3_hp1__z08_c1_s2_hp1,z06_c1_s3_hp1,6,1,3,1,z08_c1_s2_hp1,8,1,2,1,0.5058803773317181,0.3228507889587371,0.35842210054397583,0.2621278939768672,28.23881151093057,0.18818144225229258,0.7733663590950852,0.5354086278291988,-8.27533366597208,-24.503729500080293
z06_c1_s3_hp1__z08_c1_s3_hm1,z06_c1_s3_hp1,6,1,3,1,z08_c1_s3_hm1,8,1,3,-1,0.45519311359671294,0.19677815989392702,0.5758572948760674,0.026139242049749392,23.703068796167315,0.2053987099016858,0.6491475750378761,0.44941082363132473,-12.811076380735336,-29.03947221484355
z06_c1_s3_hp1__z08_c1_s3_hp1,z06_c1_s3_hp1,6,1,3,1,z08_c1_s3_hp1,8,1,3,1,0.7393947038494173,0.605992435920434,0.6274673098423442,0.2132978030427008,23.659983867541584,0.20558564079067232,0.6479676233118533,0.448593932222609,-12.854161309361068,-29.08255714346928
z06_c1_s3_hp1__z08_c2_s1_hm1,z06_c1_s3_hp1,6,1,3,1,z08_c2_s1_hm1,8,2,1,-1,0.39080444808866155,0.20405196909197285,0.2995056601577118,0.012958684829292728,31.021900294133516,0.17954189354180386,0.8495858288298831,0.5881760662167792,-5.4922448827691355,-21.720640716877348
z06_c1_s3_hp1__z08_c2_s1_hp1,z06_c1_s3_hp1,6,1,3,1,z08_c2_s1_hp1,8,2,1,1,0.3749996668002645,0.18411842565678183,0.27881241577570554,-0.004202318286187336,34.350369977192344,0.17062171009756635,0.9407414526828627,0.651283941174187,-2.163775199710308,-18.39217103381852
z06_c1_s3_hp1__z08_c2_s2_hm1,z06_c1_s3_hp1,6,1,3,1,z08_c2_s2_hm1,8,2,2,-1,0.4098336090807055,0.2051089805413465,0.2800243848659953,0.018223261460661888,32.19292439217115,0.1762462093922646,0.8816562522880879,0.6103787146973134,-4.321220784731501,-20.549616618839714
z06_c1_s3_hp1__z08_c2_s2_hp1,z06_c1_s3_hp1,6,1,3,1,z08_c2_s2_hp1,8,2,2,1,0.47270635747518697,0.2900234751525472,0.314357800073311,0.27189491318966275,32.52125947749916,0.17535426031518606,0.8906482493275173,0.6166039567701112,-3.9928856994034945,-20.221281533511707
z06_c1_s3_hp1__z08_c2_s3_hm1,z06_c1_s3_hp1,6,1,3,1,z08_c2_s3_hm1,8,2,3,-1,0.39211656788333515,0.12831472832953833,0.4731309885372881,0.01975132699017642,24.7787081791312,0.20089108737700298,0.6786057309868284,0.4698049753415984,-11.735436997771451,-27.963832831879664
z06_c1_s3_hp1__z08_c2_s3_hp1,z06_c1_s3_hp1,6,1,3,1,z08_c2_s3_hp1,8,2,3,1,0.5971834679118923,0.4129159948864921,0.4748104629946537,0.062234853222569234,24.87288763066598,0.20051039663588607,0.6811849903691446,0.4715906202826549,-11.641257546236673,-27.869653380344886
z06_c1_s3_hp1__z10_c0_s1_hm1,z06_c1_s3_hp1,6,1,3,1,z10_c0_s1_hm1,10,0,1,-1,0.34627335310959423,0.17131947403865272,0.25981578469032146,0.002836364964557598,26.507768278943438,0.1942287062033442,0.725958889370664,0.5025880014656388,-10.006376897959214,-26.234772732067427
z06_c1_s3_hp1__z10_c0_s1_hp1,z06_c1_s3_hp1,6,1,3,1,z10_c0_s1_hp1,10,0,1,1,0.35489575540433166,0.17946869836066712,0.2578280440676713,0.043554533654671226,30.203289686491363,0.18195872119834927,0.8271668291880683,0.5726551870185006,-6.310855490411289,-22.5392513245195
z06_c1_s3_hp1__z10_c0_s2_hm1,z06_c1_s3_hp1,6,1,3,1,z10_c0_s2_hm1,10,0,2,-1,0.43878744957876986,0.21393946087995513,0.3307501486823207,0.008992481009164428,24.839902857391518,0.20064348080820948,0.6802816480311367,0.47096522809179375,-11.674242319511134,-27.902638153619346
z06_c1_s3_hp1__z10_c0_s2_hp1,z06_c1_s3_hp1,6,1,3,1,z10_c0_s2_hp1,10,0,2,1,0.48010504636608187,0.27295781696429017,0.3359686488010844,0.17488323347490342,25.321332741531382,0.19872692836061523,0.6934663982644352,0.4800931516789292,-11.19281243537127,-27.421208269479482
z06_c1_s3_hp1__z10_c0_s3_hm1,z06_c1_s3_hp1,6,1,3,1,z10_c0_s3_hm1,10,0,3,-1,0.43201261490094855,0.14388003107923708,0.4446214119919011,0.00473643779815709,21.641008562667636,0.2149617809563124,0.5926746595825239,0.4103141059917785,-14.873136614235015,-31.101532448343228
z06_c1_s3_hp1__z10_c0_s3_hp1,z06_c1_s3_hp1,6,1,3,1,z10_c0_s3_hp1,10,0,3,1,0.5894207221562745,0.3724137013320063,0.4702848820168464,0.08017555078812187,21.678412975300038,0.21477625098965886,0.5936990410229543,0.41102329466406096,-14.835732201602614,-31.064128035710826
z06_c1_s3_hp1__z10_c1_s1_hm1,z06_c1_s3_hp1,6,1,3,1,z10_c1_s1_hm1,10,1,1,-1,0.35660721288352715,0.19045523508283935,0.2880884948812547,0.0036473103157687384,29.591246062736744,0.18383084070325,0.8104050065905678,0.5610508234057038,-6.922899114165908,-23.15129494827412
z06_c1_s3_hp1__z10_c1_s1_hp1,z06_c1_s3_hp1,6,1,3,1,z10_c1_s1_hp1,10,1,1,1,0.37501734666159897,0.21019765628562842,0.28657696176259245,0.05449809758116674,34.27126369708556,0.17081851446939247,0.9385749969237717,0.6497840839699186,-2.2428814798170933,-18.471277313925306
z06_c1_s3_hp1__z10_c1_s2_hm1,z06_c1_s3_hp1,6,1,3,1,z10_c1_s2_hm1,10,1,2,-1,0.4152953053107027,0.20283144761304386,0.3374395815075421,0.018543013820966674,25.823527805875123,0.19678510102257538,0.7072198371553287,0.48961478364275324,-10.690617371027528,-26.91901320513574
z06_c1_s3_hp1__z10_c1_s2_hp1,z06_c1_s3_hp1,6,1,3,1,z10_c1_s2_hp1,10,1,2,1,0.4459682268197419,0.24527120932203825,0.32908946446707993,0.1148999894503504,26.232473147885564,0.19524520707114046,0.7184194788292387,0.4973683983562549,-10.281672029017088,-26.5100678631253
z06_c1_s3_hp1__z10_c1_s3_hm1,z06_c1_s3_hp1,6,1,3,1,z10_c1_s3_hm1,10,1,3,-1,0.4166127269873854,0.13608317413810092,0.4607080421486839,0.013045290824728177,22.91380797650205,0.20890621733099787,0.627532367675319,0.4344464172046322,-13.600337200400602,-29.828733034508815
z06_c1_s3_hp1__z10_c1_s3_hp1,z06_c1_s3_hp1,6,1,3,1,z10_c1_s3_hp1,10,1,3,1,0.5469573809475196,0.3167855380957977,0.4727659569900544,0.046577492167745704,23.047492433106,0.20829946738353913,0.6311935366813652,0.436981078107224,-13.46665274379665,-29.695048577904863
z06_c1_s3_hp1__z10_c2_s1_hm1,z06_c1_s3_hp1,6,1,3,1,z10_c2_s1_hm1,10,2,1,-1,0.35101290462446993,0.1831338841498631,0.29931967693274136,0.0004327315226441524,31.068605086853324,0.17940689197519444,0.8508649164955955,0.5890615903463439,-5.445540090049327,-21.67393592415754
z06_c1_s3_hp1__z10_c2_s1_hp1,z06_c1_s3_hp1,6,1,3,1,z10_c2_s1_hp1,10,2,1,1,0.3734941597356171,0.20592411397956312,0.2886640792254542,0.06781574943270839,33.92950826520638,0.17167664490206272,0.9292154615923692,0.6433043917645728,-2.584636911696272,-18.813032745804485
z06_c1_s3_hp1__z10_c2_s2_hm1,z06_c1_s3_hp1,6,1,3,1,z10_c2_s2_hm1,10,2,2,-1,0.35795278676220627,0.1446856576796682,0.2958084928696273,0.012105008157840396,29.606715174123444,0.18378280985483889,0.8108286536816268,0.5613441181747872,-6.907430002779208,-23.13582583688742
z06_c1_s3_hp1__z10_c2_s2_hp1,z06_c1_s3_hp1,6,1,3,1,z10_c2_s2_hp1,10,2,2,1,0.3670649870497281,0.1569735024307595,0.26503477721917823,0.021804145033486554,30.104807106659575,0.18225610116172744,0.8244697215506126,0.5707879546488802,-6.409338070243077,-22.63773390435129
z06_c1_s3_hp1__z10_c2_s3_hm1,z06_c1_s3_hp1,6,1,3,1,z10_c2_s3_hm1,10,2,3,-1,0.34840522669866436,0.06758877419729213,0.3616907221616292,0.0059671359380981965,24.01802245985367,0.20404754630296362,0.6577730998080843,0.4553823535889087,-12.496122717048983,-28.724518551157196
z06_c1_s3_hp1__z10_c2_s3_hp1,z06_c1_s3_hp1,6,1,3,1,z10_c2_s3_hp1,10,2,3,1,0.42916136735775434,0.16984159192528392,0.3585477179435433,0.006390554422024088,24.145785764964323,0.20350698890155008,0.6612721083290745,0.45780474929949805,-12.368359411938329,-28.59675524604654
z06_c1_s3_hp1__z12_c0_s1_hm1,z06_c1_s3_hp1,6,1,3,1,z12_c0_s1_hm1,12,0,1,-1,0.3454156105147033,0.1757870256809182,0.2738852258466306,0.004281344433261662,26.1820047733145,0.1954332935909366,0.7170373192763707,0.4964115166132891,-10.332140403588152,-26.560536237696365
z06_c1_s3_hp1__z12_c0_s1_hp1,z06_c1_s3_hp1,6,1,3,1,z12_c0_s1_hp1,12,0,1,1,0.41467045076557846,0.2600938329763222,0.30456714878683205,0.13430131084789507,29.454593702942617,0.18425678188548786,0.806662556667885,0.5584598909785838,-7.059551473960035,-23.287947308068247
z06_c1_s3_hp1__z12_c0_s2_hm1,z06_c1_s3_hp1,6,1,3,1,z12_c0_s2_hm1,12,0,2,-1,0.41049625443630533,0.1704163018491913,0.3219771724743921,9.663416775035077e-05,25.087498610156292,0.1996509216088088,0.6870624654805177,0.47565965024170653,-11.42664656674636,-27.655042400854573
z06_c1_s3_hp1__z12_c0_s2_hp1,z06_c1_s3_hp1,6,1,3,1,z12_c0_s2_hp1,12,0,2,1,0.4158193317593121,0.1766241930547308,0.31878570308450793,0.007391467804974708,25.346840936499063,0.1986269071933328,0.694164982192502,0.48057678774345547,-11.167304240403588,-27.3957000745118
z06_c1_s3_hp1__z12_c0_s3_hm1,z06_c1_s3_hp1,6,1,3,1,z12_c0_s3_hm1,12,0,3,-1,0.4084938620446158,0.0951180501276108,0.3713088568116798,-0.0020627247238317963,20.589536271049752,0.22038230310491125,0.563878359230325,0.3903781629851954,-15.9246089058529,-32.15300473996111
z06_c1_s3_hp1__z12_c0_s3_hp1,z06_c1_s3_hp1,6,1,3,1,z12_c0_s3_hp1,12,0,3,1,0.4824330635735246,0.1985527227067801,0.3887025087338979,0.0185663259366802,20.638279917574813,0.2201218989578251,0.5652132842652371,0.39130234383789425,-15.875865259327838,-32.10426109343605
z06_c1_s3_hp1__z12_c1_s1_hm1,z06_c1_s3_hp1,6,1,3,1,z12_c1_s1_hm1,12,1,1,-1,0.34369516128399336,0.1854093051286506,0.30051749407267964,-0.001696379572824865,28.485779288223753,0.1873639128541705,0.780129978401978,0.5400911435472342,-8.028365888678898,-24.25676172278711
z06_c1_s3_hp1__z12_c1_s1_hp1,z06_c1_s3_hp1,6,1,3,1,z12_c1_s1_hp1,12,1,1,1,0.4341641825730683,0.29408047783387,0.338806919112313,0.15859594145698136,32.51497090199027,0.1753712167380724,0.8904760263306918,0.6164847252088639,-3.9991742749123844,-20.227570109020597
z06_c1_s3_hp1__z12_c1_s2_hm1,z06_c1_s3_hp1,6,1,3,1,z12_c1_s2_hm1,12,1,2,-1,0.38518199910883044,0.15816390679263678,0.29367199613422645,0.008479043104701111,25.32589981226432,0.19870900913827536,0.6935914750178637,0.4801797434631966,-11.18824536463833,-27.416641198746543
z06_c1_s3_hp1__z12_c1_s2_hp1,z06_c1_s3_hp1,6,1,3,1,z12_c1_s2_hp1,12,1,2,1,0.3656257107609608,0.12898722709324517,0.3009440156280017,-0.03263137394134871,25.588777239231295,0.19768569013574508,0.7007908062823199,0.48516390656811964,-10.925367937671357,-27.15376377177957
z06_c1_s3_hp1__z12_c1_s3_hm1,z06_c1_s3_hp1,6,1,3,1,z12_c1_s3_hm1,12,1,3,-1,0.38959423782395536,0.08730766372602494,0.3851633147626627,0.004055832566113257,21.553042998191877,0.21540000167215148,0.5902655777308309,0.40864627651694535,-14.961102178710775,-31.189498012818987
z06_c1_s3_hp1__z12_c1_s3_hp1,z06_c1_s3_hp1,6,1,3,1,z12_c1_s3_hp1,12,1,3,1,0.44315351814520165,0.15562215671859314,0.39071380527170957,0.019393837380940554,21.676803428905593,0.21478422462665467,0.5936549609442164,0.4109927776210139,-14.837341747997058,-31.06573758210527
z06_c1_s3_hp1__z12_c2_s1_hm1,z06_c1_s3_hp1,6,1,3,1,z12_c2_s1_hm1,12,2,1,-1,0.3245206300596722,0.16605789305978133,0.2989695434931849,-0.008291902249587363,31.005236626073113,0.17959013417731354,0.8491294668370261,0.5878601226209459,-5.508908550829538,-21.73730438493775
z06_c1_s3_hp1__z12_c2_s1_hp1,z06_c1_s3_hp1,6,1,3,1,z12_c2_s1_hp1,12,2,1,1,0.4195062742858637,0.2782470660959752,0.3315400065945797,0.1595910563606952,34.183707863939915,0.17103713605271786,0.9361771362393313,0.6481240230121547,-2.3304373129627365,-18.55883314707095
z06_c1_s3_hp1__z12_c2_s2_hm1,z06_c1_s3_hp1,6,1,3,1,z12_c2_s2_hm1,12,2,2,-1,0.32144695569257264,0.09661161788113293,0.21488252611922437,0.0046116010492026314,27.28426191481741,0.19144494126821218,0.7472244463791067,0.5173103417433259,-9.229883262085242,-25.458279096193454
z06_c1_s3_hp1__z12_c2_s2_hp1,z06_c1_s3_hp1,6,1,3,1,z12_c2_s2_hp1,12,2,2,1,0.29030995925918957,0.05245988887780514,0.20966818269158974,-0.06379989141476203,27.704033569280902,0.18998901782639405,0.7587205844491558,0.5252692236329158,-8.81011160762175,-25.038507441729962
z06_c1_s3_hp1__z12_c2_s3_hm1,z06_c1_s3_hp1,6,1,3,1,z12_c2_s3_hm1,12,2,3,-1,0.31557852359580213,0.016455750836089987,0.28014537966886505,-0.0008384001853524661,23.062086883634557,0.20823354756034357,0.6315932297443645,0.437257789282848,-13.452058293268095,-29.680454127376308
z06_c1_s3_hp1__z12_c2_s3_hp1,z06_c1_s3_hp1,6,1,3,1,z12_c2_s3_hp1,12,2,3,1,0.3399496347200675,0.03977559747739283,0.2781734603960983,0.003341589977995294,23.16326215395644,0.20777827615615635,0.6343640811454232,0.4391760751367806,-13.350883022946213,-29.579278857054426
z06_c2_s1_hm1__z06_c2_s1_hm1,z06_c2_s1_hm1,6,2,1,-1,z06_c2_s1_hm1,6,2,1,-1,0.9999999794803682,1.0000000068398773,1.0000000068398773,0.9999999970686241,40.81473290130586,0.15652781418438413,1.1177786773746954,0.7738484365549456,4.300587724403208,-11.927808109705005
z06_c2_s1_hm1__z06_c2_s1_hp1,z06_c2_s1_hm1,6,2,1,-1,z06_c2_s1_hp1,6,2,1,1,0.44055839969975047,0.2567093304480563,0.6829952343565519,0.04557833578208553,42.024083390907336,0.15425912912292372,1.1508987321847546,0.7967777544531676,5.509938214004684,-10.718457620103528
z06_c2_s1_hm1__z06_c2_s2_hm1,z06_c2_s1_hm1,6,2,1,-1,z06_c2_s2_hm1,6,2,2,-1,0.4180679365259702,0.20948327938858113,0.31333696939906136,0.007512038657594411,43.18910110851071,0.15216435078108104,1.1828046610229934,0.8188665217986802,6.674955931608061,-9.553439902500152
z06_c2_s1_hm1__z06_c2_s2_hp1,z06_c2_s1_hm1,6,2,1,-1,z06_c2_s2_hp1,6,2,2,1,0.41547351098451457,0.219274638251203,0.25838909597426163,0.021533736363664024,43.45788000690859,0.15169306685751555,1.1901656138015866,0.823962576961092,6.943734830005937,-9.284661004102276
z06_c2_s1_hm1__z06_c2_s3_hm1,z06_c2_s1_hm1,6,2,1,-1,z06_c2_s3_hm1,6,2,3,-1,0.411828806165789,0.20187190346053388,0.26014280929917194,0.011707062586821372,37.51395893825725,0.16326893153373723,1.0273815464256586,0.7112656731958666,0.999813761354595,-15.228582072753618
z06_c2_s1_hm1__z06_c2_s3_hp1,z06_c2_s1_hm1,6,2,1,-1,z06_c2_s3_hp1,6,2,3,1,0.40773717155222033,0.1927401834457624,0.3145098813244554,0.015093139563610808,37.46728404091415,0.16337059607869983,1.0261032774940715,0.7103807158834506,0.9531388640114997,-15.275256970096713
z06_c2_s1_hm1__z08_c0_s1_hm1,z06_c2_s1_hm1,6,2,1,-1,z08_c0_s1_hm1,8,0,1,-1,0.6209146507450791,0.5156509556242677,0.5199000544723917,0.21844644505591665,34.841158342571774,0.16941572059254564,0.9541825003371806,0.6605893018180166,-1.672986834330878,-17.90138266843909
z06_c2_s1_hm1__z08_c0_s1_hp1,z06_c2_s1_hm1,6,2,1,-1,z08_c0_s1_hp1,8,0,1,1,0.3060608639336023,0.13499521745414642,0.40299134383924673,0.003539536143538588,38.906049570147914,0.16032137616842723,1.0655062409829679,0.7376597491202717,2.3919043932452624,-13.83649144086295
z06_c2_s1_hm1__z08_c0_s2_hm1,z06_c2_s1_hm1,6,2,1,-1,z08_c0_s2_hm1,8,0,2,-1,0.3666997454205497,0.15076388974414498,0.25463771326162044,-0.018593087738960005,33.67224966627539,0.17233120849258837,0.9221700111872008,0.638426761790748,-2.8418955106272605,-19.070291344735473
z06_c2_s1_hm1__z08_c0_s2_hp1,z06_c2_s1_hm1,6,2,1,-1,z08_c0_s2_hp1,8,0,2,1,0.387052520376737,0.18492238325845511,0.2609244674352593,0.009376124429256946,33.72349386770064,0.17220022662426526,0.9235734180361626,0.6393983532317927,-2.790651309202012,-19.019047143310225
z06_c2_s1_hm1__z08_c0_s3_hm1,z06_c2_s1_hm1,6,2,1,-1,z08_c0_s3_hm1,8,0,3,-1,0.40390469597988443,0.1758371576376748,0.26617838173616126,-0.002191612725985832,30.480814711110696,0.18112846829206547,0.8347673090370361,0.5779170689699483,-6.0333304657919555,-22.261726299900168
z06_c2_s1_hm1__z08_c0_s3_hp1,z06_c2_s1_hm1,6,2,1,-1,z08_c0_s3_hp1,8,0,3,1,0.39811630424905997,0.16509086554717334,0.26607020443580187,-0.005631195341206354,30.52819487368633,0.18098785682288276,0.8360648928185018,0.5788153981301939,-5.98595030321632,-22.214346137324533
z06_c2_s1_hm1__z08_c1_s1_hm1,z06_c2_s1_hm1,6,2,1,-1,z08_c1_s1_hm1,8,1,1,-1,0.7491877274435075,0.662904110111174,0.6697520984977973,0.2792804291983303,36.68131943869331,0.16511157703294763,1.0045783424746968,0.6954788058284012,0.16717426179065598,-16.061221572317557
z06_c2_s1_hm1__z08_c1_s1_hp1,z06_c2_s1_hm1,6,2,1,-1,z08_c1_s1_hp1,8,1,1,1,0.3728154537374856,0.20955346676246187,0.4437198651130082,0.021037819850655486,40.605709596850275,0.1569301709501073,1.1120542299463656,0.7698853490652483,4.091564419947623,-12.13683141416059
z06_c2_s1_hm1__z08_c1_s2_hm1,z06_c2_s1_hm1,6,2,1,-1,z08_c1_s2_hm1,8,1,2,-1,0.3703100891386876,0.17155479745114924,0.2791418744953441,0.001293667529129469,36.59492599491359,0.16530636016650282,1.0022123157373553,0.693840783804364,0.08078081801093617,-16.147615016097276
z06_c2_s1_hm1__z08_c1_s2_hp1,z06_c2_s1_hm1,6,2,1,-1,z08_c1_s2_hp1,8,1,2,1,0.39130823192049247,0.20420390251474302,0.2533564517488245,0.016834069948002208,36.61475349256639,0.16526159603461654,1.0027553244140406,0.6942167136945956,0.10060831566374162,-16.12778751844447
z06_c2_s1_hm1__z08_c1_s3_hm1,z06_c2_s1_hm1,6,2,1,-1,z08_c1_s3_hm1,8,1,3,-1,0.4081231013673251,0.19265710672394173,0.24024136535456922,0.008719468231648817,31.51054800899606,0.1781443372940967,0.8629682512444065,0.5974408400690767,-5.003597167906591,-21.231993002014804
z06_c2_s1_hm1__z08_c1_s3_hp1,z06_c2_s1_hm1,6,2,1,-1,z08_c1_s3_hp1,8,1,3,1,0.40852748517130244,0.19060269853130715,0.2684406904412098,0.012015940602410768,31.726141372660514,0.17753802014328288,0.8688726305642551,0.6015284960585643,-4.788003804242138,-21.01639963835035
z06_c2_s1_hm1__z08_c2_s1_hm1,z06_c2_s1_hm1,6,2,1,-1,z08_c2_s1_hm1,8,2,1,-1,0.7264977556760194,0.6413857428753962,0.6651895095090397,0.23563065384438292,38.04874751540419,0.162117469933478,1.042027612342196,0.7214052790414647,1.5346023385015357,-14.693793495606677
z06_c2_s1_hm1__z08_c2_s1_hp1,z06_c2_s1_hm1,6,2,1,-1,z08_c2_s1_hp1,8,2,1,1,0.3718402124330646,0.2081853923250417,0.41433469316021343,0.023453828154444755,42.62042970484339,0.1531761282825113,1.1672306581013245,0.8080844966484584,6.106284527940737,-10.122111306167476
z06_c2_s1_hm1__z08_c2_s2_hm1,z06_c2_s1_hm1,6,2,1,-1,z08_c2_s2_hm1,8,2,2,-1,0.3204915157107056,0.12131225018471968,0.21250535104973395,-0.003284380458234275,41.79934523748099,0.154673267641754,1.1447439077369266,0.7925167130031656,5.28520006057834,-10.943195773529872
z06_c2_s1_hm1__z08_c2_s2_hp1,z06_c2_s1_hm1,6,2,1,-1,z08_c2_s2_hp1,8,2,2,1,0.33416229950599985,0.14414622955268525,0.19018856692509573,0.006814755378892172,41.79602015951906,0.15467942002711502,1.1446528450009423,0.7924536694353322,5.281874982616408,-10.946520851491805
z06_c2_s1_hm1__z08_c2_s3_hm1,z06_c2_s1_hm1,6,2,1,-1,z08_c2_s3_hm1,8,2,3,-1,0.342695769960763,0.12148665648991944,0.16653422498312154,0.0015091248291743094,33.1124795983189,0.17378174273335645,0.9068397860033841,0.6278135062056667,-3.401665578583753,-19.630061412691965
z06_c2_s1_hm1__z08_c2_s3_hp1,z06_c2_s1_hm1,6,2,1,-1,z08_c2_s3_hp1,8,2,3,1,0.34131751588133513,0.11707147229157511,0.210073927875425,0.009452485993741171,33.11813191662706,0.17376691231291688,0.9069945840489299,0.6279206743132286,-3.396013260275595,-19.624409094383807
z06_c2_s1_hm1__z10_c0_s1_hm1,z06_c2_s1_hm1,6,2,1,-1,z10_c0_s1_hm1,10,0,1,-1,0.527019799732771,0.4035710217278512,0.44486345399598604,0.057525296741333165,32.527592408130744,0.17533718926347525,0.8908216870624254,0.6167240293056809,-3.986552768771908,-20.21494860288012
z06_c2_s1_hm1__z10_c0_s1_hp1,z06_c2_s1_hm1,6,2,1,-1,z10_c0_s1_hp1,10,0,1,1,0.3151477944166934,0.1582221059895838,0.35105822723908503,0.006486962404346369,36.656567359156526,0.1651673128193242,1.0039004660129347,0.6950095057328366,0.14242218225387404,-16.08597365185434
z06_c2_s1_hm1__z10_c0_s2_hm1,z06_c2_s1_hm1,6,2,1,-1,z10_c0_s2_hm1,10,0,2,-1,0.34729652570896463,0.13520900457792107,0.23037585310760092,-0.007111353403936354,33.223926331780206,0.17349003012491102,0.9098919383383592,0.6299265392777373,-3.290218845122446,-19.51861467923066
z06_c2_s1_hm1__z10_c0_s2_hp1,z06_c2_s1_hm1,6,2,1,-1,z10_c0_s2_hp1,10,0,2,1,0.3664779005969157,0.16315251921654725,0.23644627679566868,0.0032364427012803614,33.324954673011106,0.173226853259589,0.9126587658442872,0.6318420393521423,-3.1891905038915453,-19.417586337999758
z06_c2_s1_hm1__z10_c0_s3_hm1,z06_c2_s1_hm1,6,2,1,-1,z10_c0_s3_hm1,10,0,3,-1,0.37319627159931623,0.13160124836397952,0.20448211837010305,-0.0070535859756732785,29.36328738220328,0.18454303645780393,0.804161982704097,0.5567287206748953,-7.150857794699373,-23.379253628807586
z06_c2_s1_hm1__z10_c0_s3_hp1,z06_c2_s1_hm1,6,2,1,-1,z10_c0_s3_hp1,10,0,3,1,0.3664588947765163,0.11894201985025993,0.20348969853070917,-0.006793220485484258,29.413964188668754,0.18438399493455668,0.8055498505076553,0.5576895542922005,-7.100180988233898,-23.32857682234211
z06_c2_s1_hm1__z10_c1_s1_hm1,z06_c2_s1_hm1,6,2,1,-1,z10_c1_s1_hm1,10,1,1,-1,0.5504481171975371,0.4345883025986249,0.5071462580903632,0.05418262061983591,35.23651387125316,0.16846261294845952,0.9650099625923142,0.6680852533042911,-1.2776313056494928,-17.506027139757705
z06_c2_s1_hm1__z10_c1_s1_hp1,z06_c2_s1_hm1,6,2,1,-1,z10_c1_s1_hp1,10,1,1,1,0.3429945483803749,0.1960323676428773,0.3343538395205482,0.012443050287938753,40.72454136975072,0.15670104726522158,1.115308633748638,0.7721384026842546,4.210396192848066,-12.017999641260147
z06_c2_s1_hm1__z10_c1_s2_hm1,z06_c2_s1_hm1,6,2,1,-1,z10_c1_s2_hm1,10,1,2,-1,0.3330046471025123,0.1352741367137823,0.22982338876997838,0.0038634603862177396,34.26930160428509,0.17082340451623385,0.938521261781104,0.6497468826375054,-2.2448435726175617,-18.473239406725774
z06_c2_s1_hm1__z10_c1_s2_hp1,z06_c2_s1_hm1,6,2,1,-1,z10_c1_s2_hp1,10,1,2,1,0.3540876505316281,0.1654009284818026,0.21965289506755892,0.0059743643906272825,34.57897698884585,0.17005677145245887,0.9470022321847779,0.6556183362805165,-1.9351681880567995,-18.163564022165012
z06_c2_s1_hm1__z10_c1_s3_hm1,z06_c2_s1_hm1,6,2,1,-1,z10_c1_s3_hm1,10,1,3,-1,0.3666818752640583,0.133873990324677,0.1708769849577888,0.006687238255179808,30.945068849446443,0.17976464165403047,0.8474816731851366,0.5867193399534193,-5.569076327456209,-21.79747216156442
z06_c2_s1_hm1__z10_c1_s3_hp1,z06_c2_s1_hm1,6,2,1,-1,z10_c1_s3_hp1,10,1,3,1,0.36802669382486186,0.13393965125328205,0.19556349418202384,0.01007133911050795,30.978002468486206,0.1796690597232867,0.8483836145801824,0.587343762258611,-5.536142708416445,-21.764538542524658
z06_c2_s1_hm1__z10_c2_s1_hm1,z06_c2_s1_hm1,6,2,1,-1,z10_c2_s1_hm1,10,2,1,-1,0.5004695497575353,0.38215034613843823,0.4663676993280161,0.03285841646863789,37.58393346700158,0.1631168720216901,1.0292979141348113,0.7125923921480256,1.069788290098927,-15.158607544009286
z06_c2_s1_hm1__z10_c2_s1_hp1,z06_c2_s1_hm1,6,2,1,-1,z10_c2_s1_hp1,10,2,1,1,0.31576252704272506,0.16591579470493387,0.2778007253760197,0.006220445542626816,42.06754099445804,0.1541794303322922,1.1520888902273478,0.7976017117885116,5.553395817555391,-10.675000016552822
z06_c2_s1_hm1__z10_c2_s2_hm1,z06_c2_s1_hm1,6,2,1,-1,z10_c2_s2_hm1,10,2,2,-1,0.2765002856489088,0.08146554820972388,0.1586142909697822,-0.0027235992993304477,38.35081162991253,0.16147776147098872,1.0503001355806536,0.727132422799011,1.836666453009876,-14.391729381098337
z06_c2_s1_hm1__z10_c2_s2_hp1,z06_c2_s1_hm1,6,2,1,-1,z10_c2_s2_hp1,10,2,2,1,0.29121902340748274,0.10251893871082146,0.14494223746119952,0.0019871512867823305,38.72292411497487,0.16070001875546683,1.0604910488078303,0.7341876855514191,2.2087789380722214,-14.019616896035991
